phase,quantum,state,advised_kb,obs_drop_kb,quantum_ran,next_delay_ms,scan,cursor_generation,next_generation,topology_before,topology_after,free_before,free_after,topology_changed,validation_reset,target_rewound,target_in,target_out,validation_in,validation_out,visited_chunks,reached_end
churn,983,Trimming,4096,0,1,0,1,15934,15934,15934,15934,7934,7934,1,1,0,478412800,482607104,0,268444480,133,0
churn,984,Trimming,4096,0,1,0,1,15950,15950,15950,15950,7942,7942,1,1,0,482607104,486801408,0,268444480,133,0
churn,985,Trimming,4096,0,1,0,1,15966,15966,15966,15966,7950,7950,1,1,0,486801408,490995712,0,268444480,133,0
churn,986,Trimming,4096,0,1,0,1,15982,15982,15982,15982,7958,7958,1,1,0,490995712,495190016,0,268444480,133,0
churn,987,Trimming,4096,0,1,0,1,15998,15998,15998,15998,7966,7966,1,1,0,495190016,499384320,0,268444480,133,0
churn,988,Trimming,4096,0,1,0,1,16014,16014,16014,16014,7974,7974,1,1,0,499384320,503578624,0,268444480,133,0
churn,989,Trimming,4096,0,1,0,1,16030,16030,16030,16030,7982,7982,1,1,0,503578624,507772928,0,268444480,133,0
churn,990,Trimming,4096,0,1,0,1,16046,16046,16046,16046,7990,7990,1,1,0,507772928,511967232,0,268444480,133,0
churn,991,Trimming,4096,0,1,0,1,16062,16062,16062,16062,7998,7998,1,1,0,511967232,516161536,0,268444480,133,0
churn,992,Trimming,4096,0,1,0,1,16078,16078,16078,16078,8006,8006,1,1,0,516161536,520355840,0,268444480,133,0
churn,993,Trimming,4096,0,1,0,1,16094,16094,16094,16094,8014,8014,1,1,0,520355840,524550144,0,268444480,133,0
churn,994,Trimming,4096,0,1,0,1,16110,16110,16110,16110,8022,8022,1,1,0,524550144,528744448,0,268444480,133,0
churn,995,Trimming,4096,0,1,0,1,16126,16126,16126,16126,8030,8030,1,1,0,528744448,532938752,0,268444480,133,0
churn,996,Trimming,4096,0,1,0,1,16142,16142,16142,16142,8038,8038,1,1,0,532938752,537133056,0,268444480,133,0
churn,997,Trimming,4096,0,1,0,1,16158,16158,16158,16158,8046,8046,1,1,0,537133056,541327360,0,268444480,133,0
churn,998,Trimming,4096,0,1,0,1,16174,16174,16174,16174,8054,8054,1,1,0,541327360,545521664,0,268444480,133,0
churn,999,Trimming,4096,0,1,0,1,16190,16190,16190,16190,8062,8062,1,1,0,545521664,549715968,0,268444480,133,0
churn,1000,Trimming,4096,0,1,0,1,16206,16206,16206,16206,8070,8070,1,1,0,549715968,553910272,0,268444480,133,0
churn,1001,Trimming,4096,0,1,0,1,16222,16222,16222,16222,8078,8078,1,1,0,553910272,558104576,0,268444480,133,0
churn,1002,Trimming,4096,0,1,0,1,16238,16238,16238,16238,8086,8086,1,1,0,558104576,562298880,0,268444480,133,0
churn,1003,Trimming,4096,0,1,0,1,16254,16254,16254,16254,8094,8094,1,1,0,562298880,566493184,0,268444480,133,0
churn,1004,Trimming,4096,0,1,0,1,16270,16270,16270,16270,8102,8102,1,1,0,566493184,570687488,0,268444480,133,0
churn,1005,Trimming,4096,0,1,0,1,16286,16286,16286,16286,8110,8110,1,1,0,570687488,574881792,0,268444480,133,0
churn,1006,Trimming,4096,0,1,0,1,16302,16302,16302,16302,8118,8118,1,1,0,574881792,579076096,0,268444480,133,0
churn,1007,Trimming,4096,0,1,0,1,16318,16318,16318,16318,8126,8126,1,1,0,579076096,583270400,0,268444480,133,0
churn,1008,Trimming,4096,0,1,0,1,16334,16334,16334,16334,8134,8134,1,1,0,583270400,587464704,0,268444480,133,0
churn,1009,Trimming,4096,0,1,0,1,16350,16350,16350,16350,8142,8142,1,1,0,587464704,591659008,0,268444480,133,0
churn,1010,Trimming,4096,0,1,0,1,16366,16366,16366,16366,8150,8150,1,1,0,591659008,595853312,0,268444480,133,0
churn,1011,Trimming,4096,0,1,0,1,16382,16382,16382,16382,8158,8158,1,1,0,595853312,600047616,0,268444480,133,0
churn,1012,Trimming,4096,0,1,0,1,16398,16398,16398,16398,8166,8166,1,1,0,600047616,604241920,0,268444480,133,0
churn,1013,Trimming,4096,0,1,0,1,16414,16414,16414,16414,8174,8174,1,1,0,604241920,608436224,0,268444480,133,0
churn,1014,Trimming,3836,0,1,0,1,16430,16430,16430,16430,8182,8182,1,1,0,608436224,612368304,0,612368304,133,1
churn,1015,Trimming,4096,16,1,0,1,16446,16446,16446,16446,8190,8190,1,1,1,0,4333568,0,4326464,5,0
churn,1016,Trimming,4096,16,1,0,1,16462,16462,16462,16462,8198,8198,1,1,0,4333568,8597504,0,8586432,7,0
churn,1017,Trimming,4096,16,1,0,1,16478,16478,16478,16478,8206,8206,1,1,0,8597504,12861440,0,12846400,9,0
churn,1018,Trimming,4096,12,1,0,1,16494,16494,16494,16494,8214,8214,1,1,0,12861440,17125376,0,17106368,11,0
churn,1019,Trimming,4096,12,1,0,1,16510,16510,16510,16510,8222,8222,1,1,0,17125376,21389312,0,21366336,13,0
churn,1020,Trimming,4096,12,1,0,1,16526,16526,16526,16526,8230,8230,1,1,0,21389312,25653248,0,25626304,15,0
churn,1021,Trimming,4096,12,1,0,1,16542,16542,16542,16542,8238,8238,1,1,0,25653248,29917184,0,29886272,17,0
churn,1022,Trimming,4096,12,1,0,1,16558,16558,16558,16558,8246,8246,1,1,0,29917184,34181120,0,34146240,19,0
churn,1023,Trimming,4096,12,1,0,1,16574,16574,16574,16574,8254,8254,1,1,0,34181120,38445056,0,38406208,21,0
churn,1024,Trimming,4096,12,1,0,1,16590,16590,16590,16590,8262,8262,1,1,0,38445056,42708992,0,42666176,23,0
churn,1025,Trimming,4096,12,1,0,1,16606,16606,16606,16606,8270,8270,1,1,0,42708992,46972928,0,46926144,25,0
churn,1026,Trimming,4096,12,1,0,1,16622,16622,16622,16622,8278,8278,1,1,0,46972928,51236864,0,51186112,27,0
churn,1027,Trimming,4096,12,1,0,1,16638,16638,16638,16638,8286,8286,1,1,0,51236864,55500800,0,55446080,29,0
churn,1028,Trimming,4096,12,1,0,1,16654,16654,16654,16654,8294,8294,1,1,0,55500800,59764736,0,59706048,31,0
churn,1029,Trimming,4096,12,1,0,1,16670,16670,16670,16670,8302,8302,1,1,0,59764736,64028672,0,63966016,33,0
churn,1030,Trimming,4096,12,1,0,1,16686,16686,16686,16686,8310,8310,1,1,0,64028672,68292608,0,68225984,35,0
churn,1031,Trimming,4096,12,1,0,1,16702,16702,16702,16702,8318,8318,1,1,0,68292608,72556544,0,72485952,37,0
churn,1032,Trimming,4096,12,1,0,1,16718,16718,16718,16718,8326,8326,1,1,0,72556544,76820480,0,76745920,39,0
churn,1033,Trimming,4096,12,1,0,1,16734,16734,16734,16734,8334,8334,1,1,0,76820480,81084416,0,81005888,41,0
churn,1034,Trimming,4096,12,1,0,1,16750,16750,16750,16750,8342,8342,1,1,0,81084416,85348352,0,85265856,43,0
churn,1035,Trimming,4096,12,1,0,1,16766,16766,16766,16766,8350,8350,1,1,0,85348352,89612288,0,89525824,45,0
churn,1036,Trimming,4096,12,1,0,1,16782,16782,16782,16782,8358,8358,1,1,0,89612288,93876224,0,93785792,47,0
churn,1037,Trimming,4096,16,1,0,1,16798,16798,16798,16798,8366,8366,1,1,0,93876224,98140160,0,98045760,49,0
churn,1038,Trimming,4096,16,1,0,1,16814,16814,16814,16814,8374,8374,1,1,0,98140160,102404096,0,102305728,51,0
churn,1039,Trimming,4096,12,1,0,1,16830,16830,16830,16830,8382,8382,1,1,0,102404096,106668032,0,106565696,53,0
churn,1040,Trimming,4096,12,1,0,1,16846,16846,16846,16846,8390,8390,1,1,0,106668032,110931968,0,110825664,55,0
churn,1041,Trimming,4096,12,1,0,1,16862,16862,16862,16862,8398,8398,1,1,0,110931968,115195904,0,115085632,57,0
churn,1042,Trimming,4096,12,1,0,1,16878,16878,16878,16878,8406,8406,1,1,0,115195904,119459840,0,119345600,59,0
churn,1043,Trimming,4096,12,1,0,1,16894,16894,16894,16894,8414,8414,1,1,0,119459840,123723776,0,123605568,61,0
churn,1044,Trimming,4096,12,1,0,1,16910,16910,16910,16910,8422,8422,1,1,0,123723776,127987712,0,127865536,63,0
churn,1045,Trimming,4096,12,1,0,1,16926,16926,16926,16926,8430,8430,1,1,0,127987712,132251648,0,132125504,65,0
churn,1046,Trimming,4096,12,1,0,1,16942,16942,16942,16942,8438,8438,1,1,0,132251648,136515584,0,136385472,67,0
churn,1047,Trimming,4096,12,1,0,1,16958,16958,16958,16958,8446,8446,1,1,0,136515584,140779520,0,140645440,69,0
churn,1048,Trimming,4096,12,1,0,1,16974,16974,16974,16974,8454,8454,1,1,0,140779520,145043456,0,144905408,71,0
churn,1049,Trimming,4096,12,1,0,1,16990,16990,16990,16990,8462,8462,1,1,0,145043456,149307392,0,149165376,73,0
churn,1050,Trimming,4096,12,1,0,1,17006,17006,17006,17006,8470,8470,1,1,0,149307392,153571328,0,153425344,75,0
churn,1051,Trimming,4096,12,1,0,1,17022,17022,17022,17022,8478,8478,1,1,0,153571328,157835264,0,157685312,77,0
churn,1052,Trimming,4096,12,1,0,1,17038,17038,17038,17038,8486,8486,1,1,0,157835264,162099200,0,161945280,79,0
churn,1053,Trimming,4096,12,1,0,1,17054,17054,17054,17054,8494,8494,1,1,0,162099200,166363136,0,166205248,81,0
churn,1054,Trimming,4096,12,1,0,1,17070,17070,17070,17070,8502,8502,1,1,0,166363136,170627072,0,170465216,83,0
churn,1055,Trimming,4096,12,1,0,1,17086,17086,17086,17086,8510,8510,1,1,0,170627072,174891008,0,174725184,85,0
churn,1056,Trimming,4096,12,1,0,1,17102,17102,17102,17102,8518,8518,1,1,0,174891008,179154944,0,178985152,87,0
churn,1057,Trimming,4096,12,1,0,1,17118,17118,17118,17118,8526,8526,1,1,0,179154944,183418880,0,183245120,89,0
churn,1058,Trimming,4096,12,1,0,1,17134,17134,17134,17134,8534,8534,1,1,0,183418880,187682816,0,187505088,91,0
churn,1059,Trimming,4096,12,1,0,1,17150,17150,17150,17150,8542,8542,1,1,0,187682816,191946752,0,191765056,93,0
churn,1060,Trimming,4096,12,1,0,1,17166,17166,17166,17166,8550,8550,1,1,0,191946752,196210688,0,196025024,95,0
churn,1061,Trimming,4096,12,1,0,1,17182,17182,17182,17182,8558,8558,1,1,0,196210688,200474624,0,200284992,97,0
churn,1062,Trimming,4096,12,1,0,1,17198,17198,17198,17198,8566,8566,1,1,0,200474624,204738560,0,204544960,99,0
churn,1063,Trimming,4096,12,1,0,1,17214,17214,17214,17214,8574,8574,1,1,0,204738560,209002496,0,208804928,101,0
churn,1064,Trimming,4096,12,1,0,1,17230,17230,17230,17230,8582,8582,1,1,0,209002496,213266432,0,213064896,103,0
churn,1065,Trimming,4096,12,1,0,1,17246,17246,17246,17246,8590,8590,1,1,0,213266432,217530368,0,217324864,105,0
churn,1066,Trimming,4096,12,1,0,1,17262,17262,17262,17262,8598,8598,1,1,0,217530368,221794304,0,221584832,107,0
churn,1067,Trimming,4096,12,1,0,1,17278,17278,17278,17278,8606,8606,1,1,0,221794304,226058240,0,225844800,109,0
churn,1068,Trimming,4096,12,1,0,1,17294,17294,17294,17294,8614,8614,1,1,0,226058240,230322176,0,230104768,111,0
churn,1069,Trimming,4096,16,1,0,1,17310,17310,17310,17310,8622,8622,1,1,0,230322176,234586112,0,234364736,113,0
churn,1070,Trimming,4096,16,1,0,1,17326,17326,17326,17326,8630,8630,1,1,0,234586112,238850048,0,238624704,115,0
churn,1071,Trimming,4096,12,1,0,1,17342,17342,17342,17342,8638,8638,1,1,0,238850048,243113984,0,242884672,121,0
churn,1072,Trimming,4096,12,1,0,1,17358,17358,17358,17358,8646,8646,1,1,0,243113984,247377920,0,247144640,123,0
churn,1073,Trimming,4096,12,1,0,1,17374,17374,17374,17374,8654,8654,1,1,0,247377920,251641856,0,251404608,125,0
churn,1074,Trimming,4096,12,1,0,1,17390,17390,17390,17390,8662,8662,1,1,0,251641856,255905792,0,255664576,127,0
churn,1075,Trimming,4096,12,1,0,1,17406,17406,17406,17406,8670,8670,1,1,0,255905792,260169728,0,259924544,129,0
churn,1076,Trimming,4096,12,1,0,1,17422,17422,17422,17422,8678,8678,1,1,0,260169728,264433664,0,264184512,131,0
churn,1077,Trimming,4096,0,1,0,1,17438,17438,17438,17438,8686,8686,1,1,0,264433664,268697600,0,268444480,133,0
churn,1078,Trimming,4096,0,1,0,1,17454,17454,17454,17454,8694,8694,1,1,0,268697600,272891904,0,268444480,133,0
churn,1079,Trimming,4096,0,1,0,1,17470,17470,17470,17470,8702,8702,1,1,0,272891904,277086208,0,268444480,133,0
churn,1080,Trimming,4096,0,1,0,1,17486,17486,17486,17486,8710,8710,1,1,0,277086208,281280512,0,268444480,133,0
churn,1081,Trimming,4096,0,1,0,1,17502,17502,17502,17502,8718,8718,1,1,0,281280512,285474816,0,268444480,133,0
churn,1082,Trimming,4096,0,1,0,1,17518,17518,17518,17518,8726,8726,1,1,0,285474816,289669120,0,268444480,133,0
churn,1083,Trimming,4096,0,1,0,1,17534,17534,17534,17534,8734,8734,1,1,0,289669120,293863424,0,268444480,133,0
churn,1084,Trimming,4096,0,1,0,1,17550,17550,17550,17550,8742,8742,1,1,0,293863424,298057728,0,268444480,133,0
churn,1085,Trimming,4096,0,1,0,1,17566,17566,17566,17566,8750,8750,1,1,0,298057728,302252032,0,268444480,133,0
churn,1086,Trimming,4096,0,1,0,1,17582,17582,17582,17582,8758,8758,1,1,0,302252032,306446336,0,268444480,133,0
churn,1087,Trimming,4096,0,1,0,1,17598,17598,17598,17598,8766,8766,1,1,0,306446336,310640640,0,268444480,133,0
churn,1088,Trimming,4096,0,1,0,1,17614,17614,17614,17614,8774,8774,1,1,0,310640640,314834944,0,268444480,133,0
churn,1089,Trimming,4096,0,1,0,1,17630,17630,17630,17630,8782,8782,1,1,0,314834944,319029248,0,268444480,133,0
churn,1090,Trimming,4096,0,1,0,1,17646,17646,17646,17646,8790,8790,1,1,0,319029248,323223552,0,268444480,133,0
churn,1091,Trimming,4096,0,1,0,1,17662,17662,17662,17662,8798,8798,1,1,0,323223552,327417856,0,268444480,133,0
churn,1092,Trimming,4096,0,1,0,1,17678,17678,17678,17678,8806,8806,1,1,0,327417856,331612160,0,268444480,133,0
churn,1093,Trimming,4096,0,1,0,1,17694,17694,17694,17694,8814,8814,1,1,0,331612160,335806464,0,268444480,133,0
churn,1094,Trimming,4096,0,1,0,1,17710,17710,17710,17710,8822,8822,1,1,0,335806464,340000768,0,268444480,133,0
churn,1095,Trimming,4096,0,1,0,1,17726,17726,17726,17726,8830,8830,1,1,0,340000768,344195072,0,268444480,133,0
churn,1096,Trimming,4096,0,1,0,1,17742,17742,17742,17742,8838,8838,1,1,0,344195072,348389376,0,268444480,133,0
churn,1097,Trimming,4096,0,1,0,1,17758,17758,17758,17758,8846,8846,1,1,0,348389376,352583680,0,268444480,133,0
churn,1098,Trimming,4096,0,1,0,1,17774,17774,17774,17774,8854,8854,1,1,0,352583680,356777984,0,268444480,133,0
churn,1099,Trimming,4096,0,1,0,1,17790,17790,17790,17790,8862,8862,1,1,0,356777984,360972288,0,268444480,133,0
churn,1100,Trimming,4096,0,1,0,1,17806,17806,17806,17806,8870,8870,1,1,0,360972288,365166592,0,268444480,133,0
churn,1101,Trimming,4096,0,1,0,1,17822,17822,17822,17822,8878,8878,1,1,0,365166592,369360896,0,268444480,133,0
churn,1102,Trimming,4096,0,1,0,1,17838,17838,17838,17838,8886,8886,1,1,0,369360896,373555200,0,268444480,133,0
churn,1103,Trimming,4096,0,1,0,1,17854,17854,17854,17854,8894,8894,1,1,0,373555200,377749504,0,268444480,133,0
churn,1104,Trimming,4096,0,1,0,1,17870,17870,17870,17870,8902,8902,1,1,0,377749504,381943808,0,268444480,133,0
churn,1105,Trimming,4096,0,1,0,1,17886,17886,17886,17886,8910,8910,1,1,0,381943808,386138112,0,268444480,133,0
churn,1106,Trimming,4096,0,1,0,1,17902,17902,17902,17902,8918,8918,1,1,0,386138112,390332416,0,268444480,133,0
churn,1107,Trimming,4096,0,1,0,1,17918,17918,17918,17918,8926,8926,1,1,0,390332416,394526720,0,268444480,133,0
churn,1108,Trimming,4096,0,1,0,1,17934,17934,17934,17934,8934,8934,1,1,0,394526720,398721024,0,268444480,133,0
churn,1109,Trimming,4096,0,1,0,1,17950,17950,17950,17950,8942,8942,1,1,0,398721024,402915328,0,268444480,133,0
churn,1110,Trimming,4096,0,1,0,1,17966,17966,17966,17966,8950,8950,1,1,0,402915328,407109632,0,268444480,133,0
churn,1111,Trimming,4096,0,1,0,1,17982,17982,17982,17982,8958,8958,1,1,0,407109632,411303936,0,268444480,133,0
churn,1112,Trimming,4096,0,1,0,1,17998,17998,17998,17998,8966,8966,1,1,0,411303936,415498240,0,268444480,133,0
churn,1113,Trimming,4096,0,1,0,1,18014,18014,18014,18014,8974,8974,1,1,0,415498240,419692544,0,268444480,133,0
churn,1114,Trimming,4096,0,1,0,1,18030,18030,18030,18030,8982,8982,1,1,0,419692544,423886848,0,268444480,133,0
churn,1115,Trimming,4096,0,1,0,1,18046,18046,18046,18046,8990,8990,1,1,0,423886848,428081152,0,268444480,133,0
churn,1116,Trimming,4096,0,1,0,1,18062,18062,18062,18062,8998,8998,1,1,0,428081152,432275456,0,268444480,133,0
churn,1117,Trimming,4096,0,1,0,1,18078,18078,18078,18078,9006,9006,1,1,0,432275456,436469760,0,268444480,133,0
churn,1118,Trimming,4096,0,1,0,1,18094,18094,18094,18094,9014,9014,1,1,0,436469760,440664064,0,268444480,133,0
churn,1119,Trimming,4096,0,1,0,1,18110,18110,18110,18110,9022,9022,1,1,0,440664064,444858368,0,268444480,133,0
churn,1120,Trimming,4096,0,1,0,1,18126,18126,18126,18126,9030,9030,1,1,0,444858368,449052672,0,268444480,133,0
churn,1121,Trimming,4096,0,1,0,1,18142,18142,18142,18142,9038,9038,1,1,0,449052672,453246976,0,268444480,133,0
churn,1122,Trimming,4096,0,1,0,1,18158,18158,18158,18158,9046,9046,1,1,0,453246976,457441280,0,268444480,133,0
churn,1123,Trimming,4096,0,1,0,1,18174,18174,18174,18174,9054,9054,1,1,0,457441280,461635584,0,268444480,133,0
churn,1124,Trimming,4096,0,1,0,1,18190,18190,18190,18190,9062,9062,1,1,0,461635584,465829888,0,268444480,133,0
churn,1125,Trimming,4096,0,1,0,1,18206,18206,18206,18206,9070,9070,1,1,0,465829888,470024192,0,268444480,133,0
churn,1126,Trimming,4096,0,1,0,1,18222,18222,18222,18222,9078,9078,1,1,0,470024192,474218496,0,268444480,133,0
churn,1127,Trimming,4096,0,1,0,1,18238,18238,18238,18238,9086,9086,1,1,0,474218496,478412800,0,268444480,133,0
churn,1128,Trimming,4096,0,1,0,1,18254,18254,18254,18254,9094,9094,1,1,0,478412800,482607104,0,268444480,133,0
churn,1129,Trimming,4096,0,1,0,1,18270,18270,18270,18270,9102,9102,1,1,0,482607104,486801408,0,268444480,133,0
churn,1130,Trimming,4096,0,1,0,1,18286,18286,18286,18286,9110,9110,1,1,0,486801408,490995712,0,268444480,133,0
churn,1131,Trimming,4096,0,1,0,1,18302,18302,18302,18302,9118,9118,1,1,0,490995712,495190016,0,268444480,133,0
churn,1132,Trimming,4096,0,1,0,1,18318,18318,18318,18318,9126,9126,1,1,0,495190016,499384320,0,268444480,133,0
churn,1133,Trimming,4096,0,1,0,1,18334,18334,18334,18334,9134,9134,1,1,0,499384320,503578624,0,268444480,133,0
churn,1134,Trimming,4096,0,1,0,1,18350,18350,18350,18350,9142,9142,1,1,0,503578624,507772928,0,268444480,133,0
churn,1135,Trimming,4096,0,1,0,1,18366,18366,18366,18366,9150,9150,1,1,0,507772928,511967232,0,268444480,133,0
churn,1136,Trimming,4096,0,1,0,1,18382,18382,18382,18382,9158,9158,1,1,0,511967232,516161536,0,268444480,133,0
churn,1137,Trimming,4096,0,1,0,1,18398,18398,18398,18398,9166,9166,1,1,0,516161536,520355840,0,268444480,133,0
churn,1138,Trimming,4096,0,1,0,1,18414,18414,18414,18414,9174,9174,1,1,0,520355840,524550144,0,268444480,133,0
churn,1139,Trimming,4096,0,1,0,1,18430,18430,18430,18430,9182,9182,1,1,0,524550144,528744448,0,268444480,133,0
churn,1140,Trimming,4096,0,1,0,1,18446,18446,18446,18446,9190,9190,1,1,0,528744448,532938752,0,268444480,133,0
churn,1141,Trimming,4096,0,1,0,1,18462,18462,18462,18462,9198,9198,1,1,0,532938752,537133056,0,268444480,133,0
churn,1142,Trimming,4096,0,1,0,1,18478,18478,18478,18478,9206,9206,1,1,0,537133056,541327360,0,268444480,133,0
churn,1143,Trimming,4096,0,1,0,1,18494,18494,18494,18494,9214,9214,1,1,0,541327360,545521664,0,268444480,133,0
churn,1144,Trimming,4096,0,1,0,1,18510,18510,18510,18510,9222,9222,1,1,0,545521664,549715968,0,268444480,133,0
churn,1145,Trimming,4096,0,1,0,1,18526,18526,18526,18526,9230,9230,1,1,0,549715968,553910272,0,268444480,133,0
churn,1146,Trimming,4096,0,1,0,1,18542,18542,18542,18542,9238,9238,1,1,0,553910272,558104576,0,268444480,133,0
churn,1147,Trimming,4096,0,1,0,1,18558,18558,18558,18558,9246,9246,1,1,0,558104576,562298880,0,268444480,133,0
churn,1148,Trimming,4096,0,1,0,1,18574,18574,18574,18574,9254,9254,1,1,0,562298880,566493184,0,268444480,133,0
churn,1149,Trimming,4096,0,1,0,1,18590,18590,18590,18590,9262,9262,1,1,0,566493184,570687488,0,268444480,133,0
churn,1150,Trimming,4096,0,1,0,1,18606,18606,18606,18606,9270,9270,1,1,0,570687488,574881792,0,268444480,133,0
churn,1151,Trimming,4096,0,1,0,1,18622,18622,18622,18622,9278,9278,1,1,0,574881792,579076096,0,268444480,133,0
churn,1152,Trimming,4096,0,1,0,1,18638,18638,18638,18638,9286,9286,1,1,0,579076096,583270400,0,268444480,133,0
churn,1153,Trimming,4096,0,1,0,1,18654,18654,18654,18654,9294,9294,1,1,0,583270400,587464704,0,268444480,133,0
churn,1154,Trimming,4096,0,1,0,1,18670,18670,18670,18670,9302,9302,1,1,0,587464704,591659008,0,268444480,133,0
churn,1155,Trimming,4096,0,1,0,1,18686,18686,18686,18686,9310,9310,1,1,0,591659008,595853312,0,268444480,133,0
churn,1156,Trimming,4096,0,1,0,1,18702,18702,18702,18702,9318,9318,1,1,0,595853312,600047616,0,268444480,133,0
churn,1157,Trimming,4096,0,1,0,1,18718,18718,18718,18718,9326,9326,1,1,0,600047616,604241920,0,268444480,133,0
churn,1158,Trimming,4096,0,1,0,1,18734,18734,18734,18734,9334,9334,1,1,0,604241920,608436224,0,268444480,133,0
churn,1159,Trimming,3836,0,1,0,1,18750,18750,18750,18750,9342,9342,1,1,0,608436224,612368304,0,612368304,133,1
churn,1160,Trimming,4096,16,1,0,1,18766,18766,18766,18766,9350,9350,1,1,1,0,4333568,0,4326464,5,0
churn,1161,Trimming,4096,16,1,0,1,18782,18782,18782,18782,9358,9358,1,1,0,4333568,8597504,0,8586432,7,0
churn,1162,Trimming,4096,16,1,0,1,18798,18798,18798,18798,9366,9366,1,1,0,8597504,12861440,0,12846400,9,0
churn,1163,Trimming,4096,12,1,0,1,18814,18814,18814,18814,9374,9374,1,1,0,12861440,17125376,0,17106368,11,0
churn,1164,Trimming,4096,12,1,0,1,18830,18830,18830,18830,9382,9382,1,1,0,17125376,21389312,0,21366336,13,0
churn,1165,Trimming,4096,12,1,0,1,18846,18846,18846,18846,9390,9390,1,1,0,21389312,25653248,0,25626304,15,0
churn,1166,Trimming,4096,12,1,0,1,18862,18862,18862,18862,9398,9398,1,1,0,25653248,29917184,0,29886272,17,0
churn,1167,Trimming,4096,12,1,0,1,18878,18878,18878,18878,9406,9406,1,1,0,29917184,34181120,0,34146240,19,0
churn,1168,Trimming,4096,12,1,0,1,18894,18894,18894,18894,9414,9414,1,1,0,34181120,38445056,0,38406208,21,0
churn,1169,Trimming,4096,12,1,0,1,18910,18910,18910,18910,9422,9422,1,1,0,38445056,42708992,0,42666176,23,0
churn,1170,Trimming,4096,12,1,0,1,18926,18926,18926,18926,9430,9430,1,1,0,42708992,46972928,0,46926144,25,0
churn,1171,Trimming,4096,12,1,0,1,18942,18942,18942,18942,9438,9438,1,1,0,46972928,51236864,0,51186112,27,0
churn,1172,Trimming,4096,12,1,0,1,18958,18958,18958,18958,9446,9446,1,1,0,51236864,55500800,0,55446080,29,0
